"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","mVarPB2","mVarPB1","mVarPA","mVarHA","mVarNP","mVarNA","mVarM","mVarNS","mHelperPB2","mHelperPB1","mHelperPA","mHelperHA","mHelperNP","mHelperNA","mHelperM","mHelperNS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop","WT","VAR","HELPER","HELPER_Segments","WT_Test_Prop","VAR_Test_Prop","WT_Prop","VAR_Prop","Test_Prop_Flu","Test_Prop_Cell","Test_Sum","HELPER_Prop","Purity","Test_Log","Minor_Frac","Mean_Log","Mean_Gain","Mean_Sum","Cell.ID","Test_Gain","Threshold"
"MDCK",0.6,0,0,0,14,11,0,7,5,1,0,0,7,22,0,14,15,6,9,1,493,374,27,436,699,2141,35429,0.0604307205961218,0.00270964464139547,37,59,2045,8,0.385416666666667,0.614583333333333,0.017281644091546,0.0275572162540869,0.0448388603456329,0.00270964464139547,96,0.955161139654367,0.614583333333333,1.98227123303957,0.764000371067334,0,0,0,1082,-0.475409836065574,0.000580871485993018
"MDCK",0.6,0,1,0,15,9,1,2,19,0,1,0,4,6,0,2,7,1,3,11,318,302,34,141,594,1471,47995,0.0306490259402021,0.00139597874778623,47,20,1404,8,0.701492537313433,0.298507462686567,0.0319510537049626,0.0135961930659415,0.0455472467709041,0.00139597874778623,67,0.954452753229096,0.701492537313433,1.82607480270083,0.545096956030097,0,0,0,1083,-0.302083333333333,0.000580871485993018
"MDCK",0.6,0,0,0,20,23,1,13,49,0,0,0,12,17,0,12,24,7,17,3,839,637,57,569,1413,3713,55236,0.0672206531971902,0.00309580708233761,106,65,3542,8,0.619883040935672,0.380116959064327,0.0285483436574199,0.0175060597899273,0.0460544034473472,0.00309580708233761,171,0.953945596552653,0.619883040935672,2.23299611039215,0.848799691084737,0,0,0,1085,41.75,0.000580871485993018
"MDCK",0.6,0,0,0,22,8,4,6,24,0,0,0,17,21,2,1,9,6,9,8,610,365,80,377,869,2438,18377,0.132665832290363,0.00620340643195298,64,50,2324,8,0.56140350877193,0.43859649122807,0.0262510254306809,0.0205086136177194,0.0467596390484003,0.00620340643195298,114,0.9532403609516,0.56140350877193,2.05690485133647,0.902151250586172,0,0,0,1086,-0.333333333333333,0.000580871485993018
"MDCK",0.6,0,0,0,8,4,0,2,16,0,1,0,10,2,0,8,26,6,7,11,282,334,41,199,662,1619,42185,0.0383785705819604,0.00182529335071708,30,47,1542,8,0.38961038961039,0.61038961038961,0.0185299567634342,0.0290302655960469,0.0475602223594812,0.00182529335071708,77,0.952439777640519,0.61038961038961,1.88649072517248,0.734996386430837,0,0,0,1087,-0.324561403508772,0.000580871485993018
"MDCK",0.6,0,0,0,2,2,2,3,5,0,1,0,1,5,0,1,9,1,4,2,147,132,17,56,260,650,35741,0.0181863965753616,0.000867351221286478,14,17,619,8,0.451612903225806,0.548387096774194,0.0215384615384615,0.0261538461538462,0.0476923076923077,0.000867351221286478,31,0.952307692307692,0.548387096774194,1.49136169383427,0.673518184312252,0,0,0,1088,-0.597402597402597,0.000580871485993018
"MDCK",0.6,0,0,0,3,2,0,1,5,0,0,0,6,3,2,3,4,1,5,4,158,84,23,80,217,601,36423,0.0165005628311781,0.000796200203168328,11,18,572,8,0.379310344827586,0.620689655172414,0.0183028286189684,0.0299500831946755,0.0482529118136439,0.000796200203168328,29,0.951747088186356,0.620689655172414,1.46239799789896,0.554702688858225,0,0,0,1089,-0.0645161290322581,0.000580871485993018
"MDCK",0.6,0,0,1,2,1,1,1,2,1,1,0,9,10,0,1,8,1,7,3,164,202,26,68,272,781,46317,0.0168620592870868,0.000820433102316644,8,30,743,8,0.210526315789474,0.789473684210526,0.0102432778489117,0.0384122919334187,0.0486555697823303,0.000820433102316644,38,0.95134443021767,0.789473684210526,1.57978359661681,0.332586020340381,0,0,0,1090,0.310344827586207,0.000580871485993018
"MDCK",0.6,0,0,0,0,2,0,1,1,1,0,2,6,6,2,0,10,4,7,4,145,133,18,51,241,634,32869,0.0192886914722079,0.000943137911101646,4,27,603,8,0.129032258064516,0.870967741935484,0.00630914826498423,0.0425867507886435,0.0488958990536278,0.000943137911101646,31,0.951104100946372,0.870967741935484,1.49136169383427,0.192433766946358,0,0,0,1091,-0.184210526315789,0.000580871485993018
"MDCK",0.6,0,0,0,10,0,0,0,1,0,0,0,29,17,0,15,20,4,9,5,296,331,86,314,728,1865,46056,0.0404941809970471,0.00199756817787042,11,81,1773,8,0.119565217391304,0.880434782608696,0.00589812332439678,0.0434316353887399,0.0493297587131367,0.00199756817787042,92,0.950670241286863,0.880434782608696,1.96378782734556,0.234800718486969,0,0,0,1092,1.96774193548387,0.000580871485993018
"MDCK",0.6,0,0,0,12,6,2,3,24,0,1,0,5,3,0,3,4,1,8,1,326,220,36,164,438,1257,30687,0.0409619708671424,0.00205298660670642,47,16,1194,8,0.746031746031746,0.253968253968254,0.0373906125696102,0.0127287191726333,0.0501193317422434,0.00205298660670642,63,0.949880668257757,0.746031746031746,1.79934054945358,0.456975377639005,0,0,0,1093,-0.315217391304348,0.000580871485993018
"MDCK",0.6,0,0,0,7,12,2,11,12,0,0,0,7,12,0,3,11,3,5,8,381,250,37,228,525,1514,33016,0.0458565543978677,0.00233220256845166,44,33,1437,8,0.571428571428571,0.428571428571429,0.0290620871862616,0.0217965653896962,0.0508586525759577,0.00233220256845166,77,0.949141347424042,0.571428571428571,1.88649072517248,0.808496025073921,0,0,0,1095,6.7,0.000580871485993018
"MDCK",0.6,0,0,0,0,1,0,3,11,0,0,0,3,9,2,4,19,1,5,2,200,248,15,144,352,1019,30372,0.0335506387462136,0.00171210325299618,15,37,967,8,0.288461538461538,0.711538461538462,0.014720314033366,0.0363101079489696,0.0510304219823356,0.00171210325299618,52,0.948969578017664,0.711538461538462,1.7160033436348,0.495000964510038,0,0,0,1096,-0.324675324675325,0.000580871485993018
"MDCK",0.6,1,1,0,18,3,0,4,15,0,1,0,4,4,0,3,9,2,6,2,169,102,26,265,565,1200,32146,0.0373296833198532,0.00195980837429229,42,21,1137,8,0.666666666666667,0.333333333333333,0.035,0.0175,0.0525,0.00195980837429229,63,0.9475,0.666666666666667,1.79934054945358,0.599780183151194,0,0,0,1098,6.875,0.000580871485993018
"MDCK",0.6,0,0,0,5,3,1,1,6,0,0,0,2,4,1,3,7,4,5,1,140,93,52,78,221,627,32023,0.0195796771070793,0.00103050932142523,16,17,594,8,0.484848484848485,0.515151515151515,0.025518341307815,0.0271132376395534,0.0526315789473684,0.00103050932142523,33,0.947368421052632,0.515151515151515,1.51851393987789,0.736249182971097,0,0,0,1099,-0.476190476190476,0.000580871485993018
"MDCK",0.6,0,1,0,2,7,1,5,24,0,1,0,6,2,0,4,5,3,7,7,233,166,19,178,425,1096,33909,0.0323218024713203,0.00171046034975965,40,18,1038,8,0.689655172413793,0.310344827586207,0.0364963503649635,0.0164233576642336,0.0529197080291971,0.00171046034975965,58,0.947080291970803,0.689655172413793,1.76342799356294,0.547270756622981,0,0,0,1100,0.757575757575758,0.000580871485993018
"MDCK",0.6,1,2,0,32,41,3,24,60,0,0,0,7,22,1,24,19,11,28,14,1126,899,45,623,1473,4455,53034,0.0840027152392805,0.00444997548742316,163,73,4219,8,0.690677966101695,0.309322033898305,0.0365881032547699,0.0163860830527497,0.0529741863075196,0.00444997548742316,236,0.94702581369248,0.690677966101695,2.37291200297011,0.733993967020414,0,0,0,1101,3.06896551724138,0.000580871485993018
"MDCK",0.6,0,0,0,8,9,0,8,19,0,1,0,4,9,0,6,14,1,7,3,439,270,24,233,412,1467,30041,0.0488332612096801,0.00259645151626111,44,34,1389,8,0.564102564102564,0.435897435897436,0.0299931833674165,0.0231765507839127,0.0531697341513292,0.00259645151626111,78,0.946830265848671,0.564102564102564,1.89209460269048,0.824759185788158,0,0,0,1103,8.75,0.000580871485993018
"MDCK",0.6,0,2,0,2,4,1,4,8,0,0,1,12,8,2,7,11,2,12,4,198,185,50,152,494,1159,58885,0.0196824318587077,0.00105289971979282,21,41,1097,8,0.338709677419355,0.661290322580645,0.0181190681622088,0.0353753235547886,0.0534943917169974,0.00105289971979282,62,0.946505608283003,0.661290322580645,1.79239168949825,0.607100410959086,0,0,0,1104,-0.205128205128205,0.000580871485993018
"MDCK",0.6,0,0,0,11,4,0,6,6,0,1,0,5,20,1,8,26,2,8,4,359,310,25,186,650,1632,17191,0.0949333953813042,0.00511895759408993,27,61,1544,8,0.306818181818182,0.693181818181818,0.0165441176470588,0.0373774509803922,0.053921568627451,0.00511895759408993,88,0.946078431372549,0.693181818181818,1.94448267215017,0.596602638046074,0,0,0,1105,0.419354838709677,0.000580871485993018
"MDCK",0.6,0,0,0,7,12,0,11,19,0,1,0,14,14,0,21,44,3,11,4,442,471,18,330,1220,2642,33502,0.0788609635245657,0.00426840188645454,49,94,2499,8,0.342657342657343,0.657342657342657,0.0185465556396669,0.0355791067373202,0.0541256623769871,0.00426840188645454,143,0.945874337623013,0.657342657342657,2.15533603746506,0.738541719131385,0,0,0,1106,0.625,0.000580871485993018
"MDCK",0.6,0,0,0,2,6,1,6,9,0,3,0,3,5,0,9,3,1,3,5,141,159,33,134,340,863,30054,0.0287149797032009,0.00156385173354628,24,23,816,8,0.51063829787234,0.48936170212766,0.0278099652375435,0.0266512166859791,0.0544611819235226,0.00156385173354628,47,0.945538818076477,0.51063829787234,1.67209785793572,0.818260653883436,0,0,0,1107,-0.671328671328671,0.000580871485993018
"MDCK",0.6,0,2,0,36,7,1,19,16,0,1,1,17,5,0,8,10,6,16,14,908,282,43,309,520,2221,32207,0.0689601639395162,0.00381904554910423,81,42,2098,8,0.658536585365854,0.341463414634146,0.0364700585321927,0.0189104007203962,0.0553804592525889,0.00381904554910423,123,0.944619540747411,0.658536585365854,2.0899051114394,0.713626135613453,0,0,0,1108,1.61702127659574,0.000580871485993018
"MDCK",0.6,0,0,0,3,2,2,1,3,0,1,1,2,2,0,1,5,1,7,3,100,106,21,50,101,412,26737,0.015409357818753,0.000860231140367281,11,12,389,8,0.478260869565217,0.521739130434783,0.0266990291262136,0.029126213592233,0.0558252427184466,0.000860231140367281,23,0.944174757281553,0.521739130434783,1.36172783601759,0.651261138964936,0,0,0,1110,1.875,0.000580871485993018
"MDCK",0.6,0,0,0,5,14,0,6,8,0,0,0,8,14,6,4,13,2,5,5,488,338,39,100,338,1393,18095,0.0769825918762089,0.00431058303398729,33,45,1315,8,0.423076923076923,0.576923076923077,0.0236898779612347,0.0323043790380474,0.0559942569992821,0.00431058303398729,78,0.944005743000718,0.576923076923077,1.89209460269048,0.800501562676742,0,0,0,1111,2.39130434782609,0.000580871485993018
"MDCK",0.6,0,0,1,19,11,1,9,30,0,0,0,11,19,1,12,9,3,11,6,530,327,34,363,760,2157,40451,0.0533237744431534,0.00304071592791278,71,52,2034,8,0.577235772357724,0.422764227642276,0.0329160871580899,0.0241075567918405,0.0570236439499305,0.00304071592791278,123,0.94297635605007,0.577235772357724,2.0899051114394,0.883537120283323,0,0,0,1112,0.576923076923077,0.000580871485993018
"MDCK",0.6,0,1,0,5,9,1,3,8,0,0,0,3,4,0,7,10,1,4,4,230,144,32,120,308,894,32125,0.0278287937743191,0.0015875486381323,27,24,843,8,0.529411764705882,0.470588235294118,0.0302013422818792,0.0268456375838926,0.0570469798657718,0.0015875486381323,51,0.942953020134228,0.529411764705882,1.70757017609794,0.803562435810794,0,0,0,1113,-0.585365853658537,0.000580871485993018
"MDCK",0.6,0,0,0,8,3,0,4,19,0,0,0,7,2,1,3,1,1,4,5,251,180,24,102,224,839,33484,0.0250567435192928,0.00143352048739697,34,14,791,8,0.708333333333333,0.291666666666667,0.0405244338498212,0.0166865315852205,0.0572109654350417,0.00143352048739697,48,0.942789034564958,0.708333333333333,1.68124123737559,0.49036202756788,0,0,0,1114,-0.0588235294117647,0.000580871485993018
"MDCK",0.6,0,0,0,3,1,0,2,9,0,0,0,1,2,0,1,5,2,2,1,97,65,11,40,174,416,32639,0.0127454885259965,0.000735316645730568,15,9,392,8,0.625,0.375,0.0360576923076923,0.0216346153846154,0.0576923076923077,0.000735316645730568,24,0.942307692307692,0.625,1.38021124171161,0.517579215641852,0,0,0,1115,-0.5,0.000580871485993018
"MDCK",0.6,0,0,0,10,3,1,12,27,0,0,1,20,3,1,12,17,3,13,5,539,218,24,295,633,1837,41634,0.044122592112216,0.00257001489167507,53,54,1730,8,0.495327102803738,0.504672897196262,0.0288513881328253,0.0293957539466521,0.0582471420794774,0.00257001489167507,107,0.941752857920523,0.504672897196262,2.02938377768521,1.00520878707772,0,0,0,1116,3.45833333333333,0.000580871485993018
"MDCK",0.6,0,0,0,3,2,0,3,4,0,1,0,2,9,1,3,6,1,2,2,122,115,37,55,215,583,38179,0.015270174703371,0.000890541920951308,12,22,549,8,0.352941176470588,0.647058823529412,0.0205831903945112,0.0377358490566038,0.0583190394511149,0.000890541920951308,34,0.941680960548885,0.647058823529412,1.53147891704226,0.540521970720796,0,0,0,1117,-0.682242990654206,0.000580871485993018
"MDCK",0.6,0,0,0,12,12,1,13,53,0,0,1,5,8,1,18,35,2,11,4,662,529,63,275,1021,2726,56160,0.048539886039886,0.00283119658119658,91,68,2567,8,0.572327044025157,0.427672955974843,0.0333822450476889,0.02494497432135,0.0583272193690389,0.00283119658119658,159,0.941672780630961,0.572327044025157,2.20139712432045,0.941478015432646,0,0,0,1118,3.67647058823529,0.000580871485993018
"MDCK",0.6,0,0,0,17,10,4,19,21,0,5,0,71,68,4,82,114,12,28,16,2087,1714,93,1024,1696,7085,25959,0.272930390230748,0.0159867483339112,71,344,6670,8,0.171084337349398,0.828915662650602,0.0100211714890614,0.0485532815808045,0.0585744530698659,0.0159867483339112,415,0.941425546930134,0.828915662650602,2.61804809671209,0.44790702377484,0,0,0,1119,1.61006289308176,0.000580871485993018
"MDCK",0.6,0,0,0,3,6,0,4,10,0,0,0,1,2,0,6,9,2,11,2,84,96,8,126,319,689,38176,0.0180479882648785,0.00107397317686505,23,18,648,8,0.560975609756098,0.439024390243902,0.0333817126269956,0.0261248185776488,0.0595065312046444,0.00107397317686505,41,0.940493468795356,0.560975609756098,1.61278385671974,0.708051449291591,0,0,0,1120,-0.901204819277108,0.000580871485993018
"MDCK",0.6,0,0,0,0,1,0,2,3,0,0,0,3,2,0,0,3,3,5,1,47,60,13,20,70,233,20910,0.011142993782879,0.000669536107125777,6,8,219,8,0.428571428571429,0.571428571428571,0.0257510729613734,0.0343347639484979,0.0600858369098712,0.000669536107125777,14,0.939914163090129,0.571428571428571,1.14612803567824,0.491197729576388,0,0,0,1121,-0.658536585365854,0.000580871485993018
"MDCK",0.6,0,0,1,32,23,1,14,40,0,0,0,4,4,0,0,4,3,17,5,664,343,34,339,492,2020,29947,0.0674524994156343,0.00410725615253615,111,12,1897,8,0.902439024390244,0.0975609756097561,0.054950495049505,0.00594059405940594,0.0608910891089109,0.00410725615253615,123,0.939108910891089,0.902439024390244,2.0899051114394,0.203893181603844,0,0,0,1122,7.78571428571429,0.000580871485993018
"MDCK",0.6,0,0,0,3,9,2,6,16,0,1,1,18,13,5,7,24,3,8,9,331,302,37,285,644,1724,36950,0.0466576454668471,0.00284167794316644,36,69,1619,8,0.342857142857143,0.657142857142857,0.0208816705336427,0.0400232018561485,0.0609048723897912,0.00284167794316644,105,0.939095127610209,0.657142857142857,2.02118929906994,0.69297918825255,0,0,0,1123,-0.146341463414634,0.000580871485993018
"MDCK",0.6,1,1,0,0,7,2,6,20,0,0,1,4,10,1,9,14,5,3,4,202,182,62,128,562,1224,56826,0.0215394361735825,0.00133741597156231,37,39,1148,8,0.486842105263158,0.513157894736842,0.0302287581699346,0.0318627450980392,0.0620915032679739,0.00133741597156231,76,0.937908496732026,0.513157894736842,1.88081359228079,0.915659248873543,0,0,0,1124,-0.276190476190476,0.000580871485993018
"MDCK",0.6,0,0,0,9,0,1,5,10,0,0,1,28,22,10,12,34,11,10,8,439,460,115,271,670,2116,39370,0.053746507493015,0.00335280670561341,25,107,1984,8,0.189393939393939,0.810606060606061,0.0118147448015123,0.0505671077504726,0.0623818525519849,0.00335280670561341,132,0.937618147448015,0.810606060606061,2.12057393120585,0.401623850607169,0,0,0,1125,0.736842105263158,0.000580871485993018
"MDCK",0.6,0,1,0,8,14,0,19,14,0,1,0,13,2,1,3,14,1,7,1,425,169,26,279,433,1431,35447,0.040370130053319,0.00253900189014585,56,34,1341,8,0.622222222222222,0.377777777777778,0.0391334730957372,0.023759608665269,0.0628930817610063,0.00253900189014585,90,0.937106918238994,0.622222222222222,1.95424250943932,0.738269392454856,0,0,0,1126,-0.318181818181818,0.000580871485993018
"MDCK",0.6,0,0,0,11,10,0,5,6,0,1,0,6,4,0,2,8,1,3,6,148,153,23,95,359,841,35384,0.0237678046574723,0.0014978521365589,32,21,788,8,0.60377358490566,0.39622641509434,0.0380499405469679,0.0249702734839477,0.0630202140309156,0.0014978521365589,53,0.936979785969084,0.60377358490566,1.72427586960079,0.683203646445596,0,0,0,1127,-0.411111111111111,0.000580871485993018
"MDCK",0.6,0,0,0,9,7,2,4,14,0,0,1,8,13,2,3,12,5,9,8,194,214,44,98,529,1176,48480,0.0242574257425743,0.0015470297029703,36,39,1101,8,0.48,0.52,0.0306122448979592,0.0331632653061225,0.0637755102040816,0.0015470297029703,75,0.936224489795918,0.52,1.8750612633917,0.900029406428016,0,0,0,1128,0.415094339622642,0.000580871485993018
"MDCK",0.6,0,0,0,13,5,0,3,9,0,0,0,10,12,0,6,19,1,3,2,364,196,23,161,377,1204,38992,0.030878128846943,0.00197476405416496,30,47,1127,8,0.38961038961039,0.61038961038961,0.0249169435215947,0.0390365448504983,0.063953488372093,0.00197476405416496,77,0.936046511627907,0.61038961038961,1.88649072517248,0.734996386430837,0,0,0,1129,0.0266666666666667,0.000580871485993018
"MDCK",0.6,0,0,0,4,8,2,2,21,0,1,0,12,13,3,0,7,3,5,7,265,241,29,108,407,1138,40748,0.0279277510552665,0.00179149896927457,37,36,1065,8,0.506849315068493,0.493150684931507,0.0325131810193322,0.031634446397188,0.0641476274165202,0.00179149896927457,73,0.93585237258348,0.506849315068493,1.86332286012046,0.918898944716937,0,0,0,1130,-0.051948051948052,0.000580871485993018
"MDCK",0.6,0,0,0,0,7,3,10,7,0,0,0,7,7,0,10,6,1,9,6,214,120,21,182,273,883,29687,0.0297436588405699,0.00192003233738673,27,30,826,8,0.473684210526316,0.526315789473684,0.0305775764439411,0.0339750849377123,0.0645526613816535,0.00192003233738673,57,0.935447338618347,0.526315789473684,1.75587485567249,0.831730194792233,0,0,0,1131,-0.219178082191781,0.000580871485993018
"MDCK",0.6,0,1,0,13,5,2,16,19,0,0,0,10,13,3,7,11,2,16,8,325,284,56,218,538,1547,45824,0.0337596019553073,0.0021822625698324,56,44,1447,8,0.56,0.44,0.0361990950226244,0.0284421460892049,0.0646412411118294,0.0021822625698324,100,0.935358758888171,0.56,2,0.88,0,0,0,1132,0.754385964912281,0.000580871485993018
"MDCK",0.6,0,0,0,7,6,1,4,17,0,1,0,21,34,1,18,40,3,8,6,580,419,37,325,791,2319,29526,0.0785409469619996,0.00508026823816298,35,115,2169,8,0.233333333333333,0.766666666666667,0.0150927123760241,0.0495903406640793,0.0646830530401035,0.00508026823816298,150,0.935316946959897,0.766666666666667,2.17609125905568,0.507754627112992,0,0,0,1133,0.5,0.000580871485993018
"MDCK",0.6,0,1,1,6,17,1,3,12,0,1,1,42,15,1,13,12,3,8,6,460,431,51,210,627,1922,38707,0.0496551011444958,0.00325522515307309,41,85,1796,8,0.325396825396825,0.674603174603175,0.0213319458896982,0.0442247658688866,0.0655567117585848,0.00325522515307309,126,0.934443288241415,0.674603174603175,2.10037054511756,0.683453907538255,0,0,0,1135,5.63157894736842,0.000580871485993018
"MDCK",0.6,0,0,0,7,11,0,6,19,0,1,0,2,1,1,3,11,3,7,3,208,215,28,95,323,944,31123,0.0303312662661055,0.00199209587764676,43,19,882,8,0.693548387096774,0.306451612903226,0.0455508474576271,0.0201271186440678,0.0656779661016949,0.00199209587764676,62,0.934322033898305,0.693548387096774,1.79239168949825,0.549281324201078,0,0,0,1136,-0.507936507936508,0.000580871485993018
"MDCK",0.6,0,0,0,4,7,0,1,9,0,0,0,13,5,4,10,42,1,6,9,277,227,48,140,643,1446,32155,0.0449696781215985,0.0029544394339916,21,74,1351,8,0.221052631578947,0.778947368421053,0.0145228215767635,0.0511756569847856,0.0656984785615491,0.0029544394339916,95,0.934301521438451,0.778947368421053,1.97772360528885,0.437181007484903,0,0,0,1137,0.532258064516129,0.000580871485993018
"MDCK",0.6,0,13,0,37,26,6,17,20,0,1,0,70,77,3,38,124,12,26,27,1508,1599,77,959,1863,6503,73429,0.0885617399120239,0.00588323414454779,119,313,6071,8,0.275462962962963,0.724537037037037,0.0182992465016146,0.0481316315546671,0.0664308780562817,0.00588323414454779,432,0.933569121943718,0.724537037037037,2.63548374681491,0.725978161738367,0,0,0,1138,3.54736842105263,0.000580871485993018
"MDCK",0.6,0,2,0,4,3,1,6,11,0,2,0,0,9,5,3,7,2,5,4,123,152,19,121,316,795,40305,0.0197245999255675,0.00131497332837117,27,26,742,8,0.509433962264151,0.490566037735849,0.0339622641509434,0.0327044025157233,0.0666666666666667,0.00131497332837117,53,0.933333333333333,0.509433962264151,1.72427586960079,0.845871181313595,0,0,0,1139,-0.877314814814815,0.000580871485993018
"MDCK",0.6,1,1,0,11,19,0,6,12,0,2,0,6,17,2,6,6,4,13,4,325,389,65,113,331,1333,29946,0.0445134575569358,0.00297201629599947,50,39,1244,8,0.561797752808989,0.438202247191011,0.0375093773443361,0.0292573143285821,0.0667666916729182,0.00297201629599947,89,0.933233308327082,0.561797752808989,1.94939000664491,0.854227081563501,0,0,0,1140,0.679245283018868,0.000580871485993018
"MDCK",0.6,0,0,1,20,30,0,11,48,0,0,0,32,54,1,15,51,4,10,7,1017,889,51,325,1370,3936,64218,0.0612912267588527,0.00409542495873431,110,153,3673,8,0.418250950570342,0.581749049429658,0.0279471544715447,0.0388719512195122,0.0668191056910569,0.00409542495873431,263,0.933180894308943,0.581749049429658,2.41995574848976,1.01214879214401,0,0,0,1141,1.95505617977528,0.000580871485993018
"MDCK",0.6,0,0,0,6,0,0,1,3,0,0,0,3,4,0,3,2,3,4,4,76,39,17,56,107,328,23349,0.0140477108227333,0.000942224506402844,10,12,306,8,0.454545454545455,0.545454545454545,0.0304878048780488,0.0365853658536585,0.0670731707317073,0.000942224506402844,22,0.932926829268293,0.545454545454545,1.34242268082221,0.610192127646457,0,0,0,1142,-0.916349809885932,0.000580871485993018
"MDCK",0.6,0,0,0,24,12,0,6,10,1,1,0,24,15,1,20,32,6,14,4,764,395,29,256,561,2175,27485,0.0791340731307986,0.00531198835728579,52,94,2029,8,0.356164383561644,0.643835616438356,0.0239080459770115,0.0432183908045977,0.0671264367816092,0.00531198835728579,146,0.932873563218391,0.643835616438356,2.16435285578444,0.770865400690347,0,0,0,1143,5.63636363636364,0.000580871485993018
"MDCK",0.6,0,1,0,9,14,1,11,24,0,0,0,15,5,0,3,16,2,9,4,292,244,50,156,608,1464,41578,0.0352109288566069,0.0023810669103853,60,39,1365,8,0.606060606060606,0.393939393939394,0.040983606557377,0.0266393442622951,0.0676229508196721,0.0023810669103853,99,0.932377049180328,0.606060606060606,1.99563519459755,0.786159319083883,0,0,0,1144,-0.321917808219178,0.000580871485993018
