"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","mVarPB2","mVarPB1","mVarPA","mVarHA","mVarNP","mVarNA","mVarM","mVarNS","mHelperPB2","mHelperPB1","mHelperPA","mHelperHA","mHelperNP","mHelperNA","mHelperM","mHelperNS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop"
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,53,53,12,13,37,176,28274,0.00622480016976728,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5,272,226,35,141,352,1045,30232,0.0345660227573432,0
"MDCK",0.02,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,18,5,657,621,57,207,288,1859,36394,0.0510798483266472,0.0000824311699730725
"MDCK",0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,19,7,1,5,20,56,23083,0.002426027812676,0.0000433219252263571
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,412,271,49,189,837,1775,33829,0.0524697744538709,0
"MDCK",0.02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,9,4,839,596,29,367,996,2845,50705,0.0561088650034513,0.0000394438418301943
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,151,67,34,69,127,456,26948,0.0169214784028499,0.0000371085052694077
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,460,212,33,192,987,1895,29593,0.0640354137802859,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,36,35,6,18,68,167,37355,0.0044706197296212,0
"MDCK",0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4,308,227,66,96,469,1182,56940,0.0207586933614331,0.0000175623463294696
"MDCK",0.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,11,6,602,337,83,268,986,2297,33885,0.0677881068319315,0.0000295115832964439
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,236,121,19,117,95,594,30978,0.0191748983149332,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,20,7,749,330,75,370,699,2254,49939,0.0451350647790304,0.0000200244298043613
"MDCK",0.02,0,0,0,2,0,4,0,7,0,0,0,0,0,0,0,0,3,5,8,289,191,58,114,213,894,20870,0.0428366075706756,0.000622903689506469
"MDCK",0.02,0,0,0,0,30,1,25,50,0,0,0,0,0,0,0,0,11,31,15,1536,1201,72,1086,1982,6040,49736,0.121441209586617,0.00213125301592408
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,4,113,107,20,53,136,450,36569,0.012305504662419,0
"MDCK",0.02,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,6,8,537,445,84,280,702,2069,65656,0.0315127330327769,0.0000913854027050079
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,39,9,19,28,146,4146,0.035214664737096,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,1,0,14,14,4,2,15,5,8,2,465,247,107,202,412,1498,24978,0.0599727760429178,0.00200176155016414
"MDCK",0.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,12,5,537,235,34,245,603,1680,28801,0.0583313079406965,0.000034721016631367
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,503,258,29,393,812,2012,42936,0.0468604434507173,0
"MDCK",0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,12,6,394,287,19,157,161,1039,27781,0.0373996616392498,0.0000359958244843598
"MDCK",0.02,0,0,0,0,0,0,0,0,0,1,2,1,12,0,2,2,9,28,29,1411,429,118,290,915,3249,34648,0.093771646271069,0.000577233895174325
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,75,66,36,39,262,484,26248,0.0184395001523926,0
"MDCK",0.02,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,18,8,619,342,67,429,387,1879,34855,0.0539090517859704,0.0000860708650121934
"MDCK",0.02,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,12,7,934,542,50,400,973,2923,51044,0.0572643209779798,0.0000587728234464384
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,4,159,380,72,166,802,1601,41403,0.0386686955051566,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,4,647,390,52,286,610,2010,31877,0.0630548671455909,0
"MDCK",0.02,0,0,0,3,3,1,6,2,0,1,0,0,3,0,2,1,2,14,13,1012,541,35,524,877,3040,39953,0.0760894050509349,0.000550647010237028
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,1,229,93,22,98,326,777,36564,0.0212504102395799,0.0000273493053276447
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,9,183,215,33,73,275,806,16479,0.048910734874689,0
"MDCK",0.02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,18,6,329,140,22,539,1347,2405,53954,0.0445750083404381,0.0000556029210067836
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,14,821,935,39,275,630,2741,31931,0.085841345401021,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,1,7,1,106,71,11,20,80,308,29922,0.010293429583584,0.000367622485127999
"MDCK",0.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,8,5,344,258,34,119,245,1016,29463,0.0344839289956895,0.0000339408749957574
"MDCK",0.02,0,0,0,6,9,0,3,2,0,0,0,0,0,0,0,0,4,21,6,603,535,49,279,757,2274,39785,0.0571572200578107,0.000502702023375644
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,1,0,11,0,3,5,2,23,12,489,371,34,360,721,2032,40328,0.0503868280103154,0.000495933346558223
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,66,75,45,32,182,413,32936,0.0125394704882196,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,18,12,396,187,29,629,904,2186,57308,0.0381447616388637,0.0000348991414811196
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,811,655,71,544,1856,3957,40496,0.0977133544053734,0
"MDCK",0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,5,84,97,21,31,139,386,34496,0.0111897031539889,0.0000289888682745826
"MDCK",0.02,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,10,4,118,73,56,70,235,573,33715,0.0169954026397746,0.00020762271985763
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,6,258,273,74,131,347,1106,30129,0.0367088187460586,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,88,72,8,16,70,263,26991,0.0097439887369864,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,272,153,30,96,217,779,35727,0.0218042376913819,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,772,448,62,569,901,2769,27436,0.100925790931623,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,6,9,1,5,13,3,15,15,901,845,62,540,1466,3881,50003,0.0776153430794152,0.000679959202447853
"MDCK",0.02,0,1,0,0,0,0,3,0,0,0,0,2,3,0,0,2,0,22,9,560,248,26,254,504,1634,41556,0.0393204350755607,0.000264703051304264
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,147,141,45,61,227,633,27552,0.0229747386759582,0
"MDCK",0.02,0,1,0,1,0,0,0,2,0,1,0,0,0,0,1,0,2,12,5,372,171,29,197,360,1154,35235,0.032751525471832,0.000170285227756492
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,10,7,422,268,35,162,473,1384,40104,0.0345102732894474,0.0000997406742469579
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,2,4,130,114,8,40,223,526,24846,0.0211704097238992,0.00016099170892699
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,457,263,71,139,207,1151,15587,0.0738435876050555,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,84,54,5,32,70,254,20778,0.012224468187506,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,1,1,27,3069,0.00879765395894428,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,6,30,13,1387,1022,75,1029,1944,5521,73771,0.0748397066597986,0.000203331932602242
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,13,1081,1004,42,660,1789,4623,58303,0.0792926607550212,0
"MDCK",0.02,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,11,7,703,629,26,445,1194,3031,35127,0.0862869018134199,0.00017080877957127
"MDCK",0.02,0,0,0,0,0,0,0,4,0,0,0,2,3,1,0,7,5,24,14,410,696,81,285,699,2231,39650,0.0562673392181589,0.00042875157629256
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,22,42,11,28,51,166,42927,0.0038670300743122,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,77,107,16,19,151,381,36416,0.0104624340949033,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,8,115,84,40,49,141,452,33206,0.0136119978317172,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,85,90,20,40,175,423,32396,0.0130571675515496,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,3,14,5,461,257,81,221,412,1461,42959,0.0340091715356503,0.000162946064852534
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,11,8,556,182,31,308,394,1495,40306,0.0370912519227906,0.0000992408078201757
"MDCK",0.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,21,6,302,581,76,170,760,1925,53642,0.0358860594310428,0.0000186421087953469
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,11,1,6,14,42,38766,0.00108342361863489,0
"MDCK",0.02,0,0,0,20,11,2,7,19,0,1,0,0,0,0,0,0,2,15,5,833,399,21,269,705,2309,30531,0.0756280501785071,0.00196521568242115
"MDCK",0.02,0,1,0,9,8,0,3,1,0,0,0,0,0,0,0,0,2,15,7,778,489,63,467,770,2613,36643,0.0713096635100838,0.000600387522855661
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,169,164,59,41,160,603,8876,0.0679360072104552,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,336,233,59,238,395,1271,39544,0.0321414120979162,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,0,17,8,913,260,51,353,263,1871,50939,0.036730206717839,0.000117787942440959
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,11,3,0,5,3,7,13,14,582,253,63,491,633,2078,56175,0.0369915442812639,0.000391633288829551
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,83,70,30,23,121,335,32231,0.010393720331358,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,98,54,28,48,115,348,36671,0.00948978757055984,0.000027269504513103
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,8,420,310,30,375,488,1652,37962,0.0435172014119383,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,10,1,7,5,313,220,42,132,526,1262,40196,0.0313961588217733,0.000398049557169868
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,5,3,1,182,238,39,94,327,896,50715,0.0176673567977916,0.000138026224982747
"MDCK",0.02,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,2,12,6,513,298,79,194,594,1704,52343,0.0325544963032306,0.000114628508109967
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,14,610,617,47,545,1092,2965,46444,0.0638403238308501,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,100,66,9,59,136,384,31008,0.0123839009287926,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,101,113,21,65,249,566,39925,0.0141765810895429,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,14,434,262,52,170,771,1714,37078,0.0462268730783753,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,16,10,844,704,49,320,947,2895,37408,0.0773898631308811,0.000026732249786142
"MDCK",0.02,0,0,0,0,1,1,3,9,0,0,0,0,0,0,0,0,3,16,11,235,177,30,406,607,1499,42751,0.0350635072863793,0.000327477719819419
"MDCK",0.02,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,7,8,302,362,48,232,668,1631,33853,0.048178891087939,0.0000886184385431129
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,98,102,17,44,158,428,37019,0.0115616305140603,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,21,7,529,352,44,213,770,1942,33050,0.0587594553706505,0.0000302571860816944
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,14,493,419,53,237,622,1855,36197,0.0512473409398569,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,3,0,2,7,1,0,0,3,7,0,183,159,86,88,198,737,34376,0.0214393763090528,0.000378170816848964
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,349,383,54,166,503,1467,36719,0.0399520684114491,0
"MDCK",0.02,0,0,0,20,0,0,0,3,0,0,0,0,1,0,0,0,1,9,4,347,223,24,208,473,1313,50562,0.0259681183497488,0.000474664768007595
"MDCK",0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,463,255,31,355,325,1445,44032,0.0328170421511628,0.0000227107558139535
"MDCK",0.02,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,2,10,5,203,107,28,89,120,569,19432,0.0292815973651709,0.000257307533964594
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,41,50,16,30,91,234,23614,0.0099093757940205,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,262,312,56,105,386,1133,39674,0.0285577456268589,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,585,431,50,374,953,2414,49493,0.0487745741822076,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,5,254,309,20,108,387,1095,37266,0.0293833521172114,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,8,636,480,49,287,762,2235,41583,0.0537479258350768,0.0000240482889642402
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,9,1601,1218,133,651,2117,5751,47609,0.12079648805898,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,11,772,563,58,449,866,2752,57010,0.0482722329415892,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,9,6,264,315,40,224,689,1552,26251,0.0591215572740086,0.0000380937869033561
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,536,366,38,331,1189,2478,36392,0.0680918883271049,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,11,10,812,511,56,323,1304,3035,59892,0.0506745475188673,0.0000667868830561678
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,62,52,19,47,130,318,26567,0.0119697368916325,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,533,414,54,253,881,2153,42456,0.0507113246655361,0
"MDCK",0.02,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,1,15,10,643,333,46,472,494,2020,44457,0.0454371640011697,0.000134961873270801
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,3,6,4,58,58,20,13,115,287,24646,0.0116448916659904,0.000405745354215694
"MDCK",0.02,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,11,11,761,318,54,210,515,1887,36699,0.0514182947764244,0.000163492193247772
"MDCK",0.02,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,20,9,1220,748,70,514,1064,3655,30853,0.118464979094415,0.0000972352769584805
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,323,276,38,146,188,994,26587,0.0373866927445744,0
"MDCK",0.02,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,11,2,253,60,6,281,306,922,10275,0.0897323600973236,0.000194647201946472
"MDCK",0.02,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,12,11,618,226,50,200,394,1518,57120,0.0265756302521008,0.0000700280112044818
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,196,100,32,38,102,476,6153,0.0773606370875995,0
"MDCK",0.02,1,0,0,1,1,0,5,19,0,2,0,4,0,0,1,1,5,40,14,1542,715,42,937,3237,6567,91136,0.0720571453651685,0.00038404143258427
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,8,26,15,632,423,171,469,946,2695,71490,0.0376975800811302,0.0000699398517275143
"MDCK",0.02,0,0,0,0,0,0,0,0,0,1,0,4,3,2,4,7,2,10,7,417,254,35,203,455,1404,54996,0.0255291293912285,0.000381845952432904
"MDCK",0.02,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,32,4,397,408,107,272,464,1692,52690,0.0321123552856329,0.0000948946669197191
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,28,17,3,9,22,83,32314,0.00256854614099152,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,4,474,266,95,278,586,1718,57111,0.0300817705871023,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,2,0,13,0,4,4,4,6,9,3,746,272,36,249,306,1654,29793,0.0555163964689692,0.000906253146712315
"MDCK",0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,12,10,515,307,53,370,699,1975,45359,0.0435415242840451,0.0000220463414096431
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,46,117,17,42,170,395,20179,0.0195748054908568,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,12,560,491,32,562,717,2410,33714,0.071483656641158,0
"MDCK",0.02,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,1,2,0,7,190,117,21,78,152,574,40262,0.0142566191446029,0.000173861209080523
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,6,900,435,102,464,969,2894,49037,0.0590166608887167,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,2,17,5,660,500,71,508,1012,2786,47851,0.058222398695952,0.000229880253286243
"MDCK",0.02,0,0,0,3,2,0,0,0,0,0,0,1,3,0,1,5,3,14,11,823,361,44,286,864,2421,42257,0.0572922829353717,0.000354970774072935
"MDCK",0.02,0,0,0,8,3,0,3,1,0,0,0,0,0,0,0,0,7,12,9,467,227,64,319,815,1935,39496,0.0489923030180271,0.000379785294713389
"MDCK",0.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24,11,398,376,41,293,478,1623,48026,0.033794194811144,0.0000208220547203598
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,189,86,41,98,155,583,53973,0.0108016971448687,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,9,412,292,33,423,680,1881,41171,0.0456874984819412,0
"MDCK",0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,20,5,642,343,46,390,382,1833,46515,0.0394066430183812,0.0000429968827260024
"MDCK",0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,4,51,99,16,26,133,340,28901,0.0117642988131899,0.0000346008788623231
"MDCK",0.02,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,10,2,14,3,385,361,15,184,398,1378,47809,0.0288230249534606,0.000334665021230312
"MDCK",0.02,0,1,0,5,9,2,3,4,0,0,0,0,1,1,9,5,3,22,20,789,619,84,464,725,2766,41258,0.0670415434582384,0.000969508943720006
"MDCK",0.02,0,0,0,1,3,0,2,13,0,0,0,0,0,0,0,0,5,18,8,1221,803,85,455,1889,4503,38747,0.116215448937982,0.000490360544042119
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,213,273,41,139,437,1123,41355,0.0271551202998428,0
"MDCK",0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,14,1145,436,47,762,988,3424,49614,0.0690127786511872,0
"MDCK",0.02,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,4,34,33,8,14,60,160,17405,0.009192760700948,0.0002298190175237
"MDCK",0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,9,561,302,35,297,586,1802,31652,0.0569316314924807,0.0000315935801845065
"MDCK",0.02,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,4,4,111,68,46,62,145,450,29355,0.0153295861011753,0.000340657468915006
"MDCK",0.07,0,0,0,2,1,0,0,1,0,0,0,1,0,2,3,5,3,4,2,297,157,21,244,560,1303,44771,0.0291036608518907,0.000335038306046325
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,3,3,328,200,31,96,221,886,20267,0.0437163862436473,0.000148023881186165
"MDCK",0.07,0,0,0,1,3,1,0,1,0,0,0,1,1,0,1,2,1,2,2,99,53,18,33,144,363,36897,0.00983819822749817,0.000298127219015096
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11,1091,903,71,506,1304,3902,43508,0.0896846556955043,0
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,159,125,18,49,260,622,23629,0.02632358542469,0
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,439,274,36,204,395,1366,41421,0.0329784408874725,0
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,87,103,22,54,191,469,31145,0.0150585968855354,0
"MDCK",0.07,0,0,0,6,8,0,4,31,0,0,0,0,0,0,0,0,2,10,6,612,386,39,293,944,2341,29193,0.0801904566163121,0.00167848456821841
"MDCK",0.07,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,7,3,8,7,281,139,29,195,513,1189,45885,0.0259126076059715,0.00030511060259344
"MDCK",0.07,0,0,0,7,1,1,4,0,0,1,0,0,0,0,0,0,4,8,4,606,248,92,259,1038,2273,37574,0.0604939585883856,0.000372598073135679
"MDCK",0.07,0,0,0,2,0,1,3,0,0,0,0,0,0,0,2,1,1,6,7,560,296,37,275,555,1746,47384,0.0368478811413135,0.000189937531656255
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,6,773,802,114,568,1317,3617,41143,0.087912889191357,0
"MDCK",0.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,2,183,126,41,73,348,786,44813,0.0175395532546359,0.0000223149532501729
"MDCK",0.07,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,5,4,5,182,164,66,73,253,770,29441,0.0261540029210964,0.000611392276077579
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,15,1040,590,78,549,1331,3631,40393,0.0898918129378853,0
"MDCK",0.07,0,0,0,5,1,0,9,14,0,1,0,10,0,0,2,8,5,13,13,580,369,72,260,572,1934,55573,0.0348010724632465,0.000899717488708545
"MDCK",0.07,0,0,0,2,1,0,3,4,0,2,0,0,0,0,0,0,1,8,3,247,175,65,154,567,1232,45365,0.0271575002755428,0.000264521106579963
"MDCK",0.07,0,0,0,11,7,0,2,2,0,1,1,19,18,0,10,22,7,29,8,1024,730,71,473,1134,3569,59993,0.0594902738652843,0.00155018085443302
"MDCK",0.07,0,0,0,4,2,1,1,2,0,0,0,0,0,0,0,0,0,4,1,175,105,43,116,136,590,29697,0.0198673266659932,0.000336734350271071
"MDCK",0.07,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,4,2,6,1,115,90,27,51,187,490,31135,0.0157379155291473,0.000353300144531877
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,7,9,253,298,23,121,374,1093,22638,0.0482816503224666,0.000265041081367612
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,6,7,427,158,58,129,208,997,30530,0.0326564035375041,0.000131018670160498
"MDCK",0.07,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,44,16,1542,961,183,605,1934,5295,58849,0.0899760403745178,0.000067970568743734
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,3,5,6,200,100,33,75,270,700,41343,0.016931524079046,0.000193503132331955
"MDCK",0.07,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11,11,15,927,1287,104,405,1610,4372,39847,0.109719677767461,0.0000501919843401009
"MDCK",0.07,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,5,4,126,69,10,60,159,437,5581,0.0783013796810607,0.000716717434151586
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,22,5,624,312,85,236,604,1896,35190,0.0538789428815004,0.0000284171639670361
"MDCK",0.07,0,0,0,33,4,0,10,4,0,0,0,0,0,0,0,0,3,17,9,591,217,29,379,536,1832,27714,0.0661037742657141,0.00184022515696038
"MDCK",0.07,0,0,0,4,1,0,0,1,0,0,0,2,4,2,2,0,4,4,4,244,235,68,89,458,1122,49437,0.0226955519145579,0.000323644234075692
"MDCK",0.07,0,0,0,0,0,0,0,0,0,1,0,15,12,0,5,12,2,14,6,566,405,31,366,926,2361,37424,0.0630878580589996,0.00120243693886276
"MDCK",0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,20,0,9,23,63,7856,0.0080193482688391,0
"MDCK",0.07,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,4,7,7,232,144,14,90,283,787,36938,0.0213059721695815,0.00016243434945043
